,x,y,z,des_x,des_y,des_z,qw,qx,qy,qz,des_qw,des_qx,des_qy,des_qz
65,0.14388853112667843,0.3438508943694347,0.2529453491101129,0.14388853112667843,0.3438508943694347,0.2529453491101129,-0.692860067016779,-0.20461768835630859,-0.6659214988658266,-0.18607817307120078,-0.692860067016779,-0.20461768835630859,-0.6659214988658266,-0.18607817307120078
66,0.13083298609354077,0.33373763277033364,0.2557995762338672,0.13083298609354077,0.33373763277033364,0.2557995762338672,-0.6893730083986517,-0.21607481608500223,-0.6627454631720276,-0.19709129912332335,-0.6893730083986517,-0.21607481608500223,-0.6627454631720276,-0.19709129912332335
67,0.11777744106040322,0.32362437117123266,0.25865380335762134,0.11777744106040322,0.32362437117123266,0.25865380335762134,-0.6857402377521504,-0.2273407072708258,-0.659427298452566,-0.20792346476714763,-0.6857402377521504,-0.2273407072708258,-0.659427298452566,-0.20792346476714763
68,0.10472189602726556,0.3135111095721316,0.26150803048137555,0.10472189602726556,0.3135111095721316,0.26150803048137555,-0.6819686920866621,-0.23841596814891114,-0.6559736517377067,-0.21857515268466057,-0.6819686920866621,-0.23841596814891114,-0.6559736517377067,-0.21857515268466057
69,0.09166635099412801,0.3033978479730306,0.26436225760512977,0.09166635099412801,0.3033978479730306,0.26436225760512977,-0.6780648913850623,-0.2493019733691227,-0.6523907817721571,-0.22904758676733233,-0.6780648913850623,-0.2493019733691227,-0.6523907817721571,-0.22904758676733233
70,0.07861080596099035,0.2932845863739295,0.26721648472888393,0.07861080596099035,0.2932845863739295,0.26721648472888393,-0.6740348992328387,-0.2600008182120819,-0.6486845206669237,-0.2393426869414405,-0.6740348992328387,-0.2600008182120819,-0.6486845206669237,-0.2393426869414405
71,0.0655552609278528,0.28317132477482854,0.2700707118526382,0.0655552609278528,0.28317132477482854,0.2700707118526382,-0.6698842879285645,-0.27051527062481207,-0.6448602398371561,-0.24946302375781118,-0.6698842879285645,-0.27051527062481207,-0.6448602398371561,-0.24946302375781118
72,0.05249971589471525,0.27305806317572756,0.27292493897639236,0.05249971589471525,0.27305806317572756,0.27292493897639236,-0.6656181076626768,-0.2808487237042965,-0.6409228198395311,-0.25941177335303967,-0.6656181076626768,-0.2808487237042965,-0.6409228198395311,-0.25941177335303967
73,0.03944417086157759,0.2629448015766265,0.2757791661001466,0.03944417086157759,0.2629448015766265,0.2757791661001466,-0.6612408593023062,-0.29100514917080555,-0.6368766236744251,-0.2691926733072235,-0.6612408593023062,-0.29100514917080555,-0.6368766236744251,-0.2691926733072235
74,0.026388625828440038,0.2528315399775255,0.2786333932239008,0.026388625828440038,0.2528315399775255,0.2786333932239008,-0.6567564702824759,-0.30098905228741873,-0.6327254730811135,-0.2788099798420171,-0.6567564702824759,-0.30098905228741873,-0.6327254730811135,-0.2788099798420171
75,0.013333080795302266,0.2427182783784244,0.28148762034765495,0.013333080795302266,0.2427182783784244,0.28148762034765495,-0.6521682730767459,-0.31080542859942173,-0.6284726273269895,-0.28826842672401,-0.6521682730767459,-0.31080542859942173,-0.6284726273269895,-0.28826842672401
76,0.00027753576216482667,0.23260501677932344,0.28434184747140917,0.00027753576216482667,0.23260501677932344,0.28434184747140917,-0.6474789857015939,-0.3204597227883877,-0.624120763972722,-0.29757318616322054,-0.6474789857015939,-0.3204597227883877,-0.624120763972722,-0.29757318616322054
77,-0.012778009270972723,0.22249175518022246,0.2871960745951634,-0.012778009270972723,0.22249175518022246,0.2871960745951634,-0.6426906936967559,-0.32995778986160923,-0.6196719610826746,-0.3067298319257146,-0.6426906936967559,-0.32995778986160923,-0.6196719610826746,-0.3067298319257146
78,-0.025833554304110495,0.21237849358112137,0.2900503017189176,-0.025833554304110495,0.21237849358112137,0.2900503017189176,-0.6378048330166675,-0.3393058588285149,-0.6151276803421653,-0.31574430481339155,-0.6378048330166675,-0.3393058588285149,-0.6151276803421653,-0.31574430481339155
79,-0.038889099337248045,0.2022652319820204,0.2929045288426718,-0.038889099337248045,0.2022652319820204,0.2929045288426718,-0.6328221732643957,-0.34851049895190006,-0.6104887505386545,-0.32462288060298117,-0.6328221732643957,-0.34851049895190006,-0.6104887505386545,-0.32462288060298117
80,-0.051944644370385595,0.1921519703829193,0.295758755966426,-0.051944644370385595,0.1921519703829193,0.295758755966426,-0.6277428006974389,-0.357578588602996,-0.6057553508612045,-0.33337214048004044,-0.6277428006974389,-0.357578588602996,-0.6057553508612045,-0.33337214048004044
81,-0.06500018940352315,0.18203870878381834,0.2986129830901802,-0.06500018940352315,0.18203870878381834,0.2986129830901802,-0.6225661004330716,-0.3665172866950939,-0.6009269934701547,-0.3419989439517987,-0.6225661004330716,-0.3665172866950939,-0.6009269934701547,-0.3419989439517987
82,-0.07805573443666092,0.17192544718471725,0.3014672102139344,-0.07805573443666092,0.17192544718471725,0.3014672102139344,-0.6172907372781499,-0.375334006619935,-0.5960025047856111,-0.3505104041744018,-0.6172907372781499,-0.375334006619935,-0.5960025047856111,-0.3505104041744018
